"","score","asfeeling"
"6969",95,"Strongly Favorable"
"6970",50,"Unfavorable"
"6971",80,"Strongly Favorable"
"6972",0,"Strongly unfavorable"
"6973",78,"Strongly Favorable"
"6974",67,"Lightly Favorable"
"6975",66,"Lightly Favorable"
"6976",76,"Strongly Favorable"
"6977",75,"Lightly Favorable"
"6978",40,"Unfavorable"
"6979",50,"Unfavorable"
"6980",0,"Strongly unfavorable"
"6981",6,"Strongly unfavorable"
"6982",78,"Strongly Favorable"
"6983",11,"Strongly unfavorable"
"6984",21,"Strongly unfavorable"
"6985",50,"Unfavorable"
"6986",6,"Strongly unfavorable"
"6987",15,"Strongly unfavorable"
"6988",59,"Lightly Favorable"
"6989",1,"Strongly unfavorable"
"6990",76,"Strongly Favorable"
"6991",98,"Strongly Favorable"
"6992",2,"Strongly unfavorable"
"6993",95,"Strongly Favorable"
"6994",93,"Strongly Favorable"
"6995",39,"Unfavorable"
"6996",25,"Strongly unfavorable"
"6997",34,"Unfavorable"
"6998",91,"Strongly Favorable"
"6999",60,"Lightly Favorable"
"7000",0,"Strongly unfavorable"
"7001",81,"Strongly Favorable"
"7002",53,"Lightly Favorable"
"7003",0,"Strongly unfavorable"
"7004",89,"Strongly Favorable"
"7005",35,"Unfavorable"
"7006",24,"Strongly unfavorable"
"7007",47,"Unfavorable"
"7008",81,"Strongly Favorable"
"7009",100,"Strongly Favorable"
"7010",89,"Strongly Favorable"
"7011",54,"Lightly Favorable"
"7012",50,"Unfavorable"
"7013",75,"Lightly Favorable"
"7014",27,"Unfavorable"
"7015",25,"Strongly unfavorable"
"7016",19,"Strongly unfavorable"
"7017",97,"Strongly Favorable"
"7018",52,"Lightly Favorable"
"7019",41,"Unfavorable"
"7020",0,"Strongly unfavorable"
"7021",6,"Strongly unfavorable"
"7022",30,"Unfavorable"
"7023",90,"Strongly Favorable"
"7025",66,"Lightly Favorable"
"7026",100,"Strongly Favorable"
"7027",79,"Strongly Favorable"
"7028",99,"Strongly Favorable"
"7029",49,"Unfavorable"
"7030",84,"Strongly Favorable"
"7031",27,"Unfavorable"
"7032",86,"Strongly Favorable"
"7033",28,"Unfavorable"
"7034",28,"Unfavorable"
"7035",73,"Lightly Favorable"
"7036",74,"Lightly Favorable"
"7037",17,"Strongly unfavorable"
"7039",50,"Unfavorable"
"7040",50,"Unfavorable"
"7041",49,"Unfavorable"
"7042",85,"Strongly Favorable"
"7043",100,"Strongly Favorable"
"7044",28,"Unfavorable"
"7045",51,"Lightly Favorable"
"7046",51,"Lightly Favorable"
"7047",11,"Strongly unfavorable"
"7048",50,"Unfavorable"
"7049",95,"Strongly Favorable"
"7050",87,"Strongly Favorable"
"7051",80,"Strongly Favorable"
"7052",20,"Strongly unfavorable"
"7053",61,"Lightly Favorable"
"7054",81,"Strongly Favorable"
"7055",100,"Strongly Favorable"
"7056",86,"Strongly Favorable"
"7057",28,"Unfavorable"
"7058",50,"Unfavorable"
"7059",65,"Lightly Favorable"
"7060",71,"Lightly Favorable"
"7061",73,"Lightly Favorable"
"7062",51,"Lightly Favorable"
"7063",81,"Strongly Favorable"
"7064",50,"Unfavorable"
"7065",81,"Strongly Favorable"
"7066",80,"Strongly Favorable"
"7067",62,"Lightly Favorable"
"7068",80,"Strongly Favorable"
"7069",69,"Lightly Favorable"
"7070",51,"Lightly Favorable"
"7071",50,"Unfavorable"
"7072",100,"Strongly Favorable"
"7073",50,"Unfavorable"
"7074",100,"Strongly Favorable"
"7075",75,"Lightly Favorable"
"7076",50,"Unfavorable"
"7077",3,"Strongly unfavorable"
"7078",31,"Unfavorable"
"7079",92,"Strongly Favorable"
"7080",53,"Lightly Favorable"
"7081",0,"Strongly unfavorable"
"7082",100,"Strongly Favorable"
"7083",50,"Unfavorable"
"7084",0,"Strongly unfavorable"
"7085",27,"Unfavorable"
"7086",22,"Strongly unfavorable"
"7087",97,"Strongly Favorable"
"7089",5,"Strongly unfavorable"
"7090",81,"Strongly Favorable"
"7091",96,"Strongly Favorable"
"7092",95,"Strongly Favorable"
"7094",50,"Unfavorable"
"7095",80,"Strongly Favorable"
"7096",1,"Strongly unfavorable"
"7097",51,"Lightly Favorable"
"7098",23,"Strongly unfavorable"
"7099",88,"Strongly Favorable"
"7100",27,"Unfavorable"
"7101",6,"Strongly unfavorable"
"7102",92,"Strongly Favorable"
"7103",30,"Unfavorable"
"7104",70,"Lightly Favorable"
"7105",26,"Unfavorable"
"7106",78,"Strongly Favorable"
"7107",9,"Strongly unfavorable"
"7108",43,"Unfavorable"
"7109",31,"Unfavorable"
"7110",74,"Lightly Favorable"
"7111",51,"Lightly Favorable"
"7112",81,"Strongly Favorable"
"7113",85,"Strongly Favorable"
"7114",93,"Strongly Favorable"
"7115",78,"Strongly Favorable"
"7116",22,"Strongly unfavorable"
"7117",40,"Unfavorable"
"7118",70,"Lightly Favorable"
"7119",9,"Strongly unfavorable"
"7120",52,"Lightly Favorable"
"7121",21,"Strongly unfavorable"
"7122",60,"Lightly Favorable"
"7123",1,"Strongly unfavorable"
"7124",50,"Unfavorable"
"7125",69,"Lightly Favorable"
"7126",100,"Strongly Favorable"
"7128",88,"Strongly Favorable"
"7129",38,"Unfavorable"
"7130",75,"Lightly Favorable"
"7131",78,"Strongly Favorable"
"7132",51,"Lightly Favorable"
"7133",23,"Strongly unfavorable"
"7134",100,"Strongly Favorable"
"7135",41,"Unfavorable"
"7136",79,"Strongly Favorable"
"7137",57,"Lightly Favorable"
"7138",9,"Strongly unfavorable"
"7139",97,"Strongly Favorable"
"7140",90,"Strongly Favorable"
"7141",100,"Strongly Favorable"
"7142",72,"Lightly Favorable"
"7143",52,"Lightly Favorable"
"7144",85,"Strongly Favorable"
"7145",37,"Unfavorable"
"7147",79,"Strongly Favorable"
"7149",31,"Unfavorable"
"7150",75,"Lightly Favorable"
"7151",50,"Unfavorable"
"7152",70,"Lightly Favorable"
"7153",56,"Lightly Favorable"
"7154",51,"Lightly Favorable"
"7155",32,"Unfavorable"
"7156",47,"Unfavorable"
"7157",81,"Strongly Favorable"
"7158",27,"Unfavorable"
"7159",4,"Strongly unfavorable"
"7160",55,"Lightly Favorable"
"7161",68,"Lightly Favorable"
"7162",57,"Lightly Favorable"
"7163",73,"Lightly Favorable"
"7164",66,"Lightly Favorable"
"7165",77,"Strongly Favorable"
"7166",51,"Lightly Favorable"
"7167",81,"Strongly Favorable"
"7168",51,"Lightly Favorable"
"7169",10,"Strongly unfavorable"
"7170",2,"Strongly unfavorable"
"7171",47,"Unfavorable"
"7174",1,"Strongly unfavorable"
"7175",51,"Lightly Favorable"
"7176",50,"Unfavorable"
"7177",59,"Lightly Favorable"
"7178",44,"Unfavorable"
"7179",40,"Unfavorable"
"7180",90,"Strongly Favorable"
"7181",51,"Lightly Favorable"
"7182",96,"Strongly Favorable"
"7183",100,"Strongly Favorable"
"7185",51,"Lightly Favorable"
"7186",84,"Strongly Favorable"
"7187",50,"Unfavorable"
"7188",78,"Strongly Favorable"
"7189",65,"Lightly Favorable"
"7190",11,"Strongly unfavorable"
"7191",91,"Strongly Favorable"
"7192",0,"Strongly unfavorable"
"7193",75,"Lightly Favorable"
"7195",69,"Lightly Favorable"
"7196",94,"Strongly Favorable"
"7197",1,"Strongly unfavorable"
"7199",78,"Strongly Favorable"
"7200",90,"Strongly Favorable"
"7201",81,"Strongly Favorable"
"7202",38,"Unfavorable"
"7203",62,"Lightly Favorable"
"7204",25,"Strongly unfavorable"
"7205",77,"Strongly Favorable"
"7206",60,"Lightly Favorable"
"7207",43,"Unfavorable"
"7208",77,"Strongly Favorable"
"7209",50,"Unfavorable"
"7210",51,"Lightly Favorable"
"7211",50,"Unfavorable"
"7212",48,"Unfavorable"
"7213",78,"Strongly Favorable"
"7214",11,"Strongly unfavorable"
"7215",7,"Strongly unfavorable"
"7216",21,"Strongly unfavorable"
"7217",89,"Strongly Favorable"
"7218",70,"Lightly Favorable"
"7219",75,"Lightly Favorable"
"7220",59,"Lightly Favorable"
"7221",91,"Strongly Favorable"
"7222",65,"Lightly Favorable"
"7223",73,"Lightly Favorable"
"7224",81,"Strongly Favorable"
"7225",93,"Strongly Favorable"
"7226",61,"Lightly Favorable"
"7227",86,"Strongly Favorable"
"7228",70,"Lightly Favorable"
"7229",94,"Strongly Favorable"
"7230",31,"Unfavorable"
"7231",81,"Strongly Favorable"
"7232",5,"Strongly unfavorable"
"7233",51,"Lightly Favorable"
"7234",90,"Strongly Favorable"
"7235",76,"Strongly Favorable"
"7236",39,"Unfavorable"
"7237",77,"Strongly Favorable"
"7238",70,"Lightly Favorable"
"7239",79,"Strongly Favorable"
"7240",61,"Lightly Favorable"
"7241",80,"Strongly Favorable"
"7242",81,"Strongly Favorable"
"7243",65,"Lightly Favorable"
"7244",4,"Strongly unfavorable"
"7245",25,"Strongly unfavorable"
"7246",68,"Lightly Favorable"
"7247",51,"Lightly Favorable"
"7248",76,"Strongly Favorable"
"7249",59,"Lightly Favorable"
"7250",3,"Strongly unfavorable"
"7251",41,"Unfavorable"
"7253",50,"Unfavorable"
"7254",10,"Strongly unfavorable"
"7255",94,"Strongly Favorable"
"7256",87,"Strongly Favorable"
"7257",50,"Unfavorable"
"7258",28,"Unfavorable"
"7259",59,"Lightly Favorable"
"7260",50,"Unfavorable"
"7261",80,"Strongly Favorable"
"7262",55,"Lightly Favorable"
"7264",6,"Strongly unfavorable"
"7265",50,"Unfavorable"
"7266",50,"Unfavorable"
"7267",57,"Lightly Favorable"
"7268",77,"Strongly Favorable"
"7269",50,"Unfavorable"
"7270",9,"Strongly unfavorable"
"7271",95,"Strongly Favorable"
"7272",70,"Lightly Favorable"
"7273",94,"Strongly Favorable"
"7274",50,"Unfavorable"
"7275",51,"Lightly Favorable"
"7276",50,"Unfavorable"
"7277",77,"Strongly Favorable"
"7278",68,"Lightly Favorable"
"7279",83,"Strongly Favorable"
"7280",75,"Lightly Favorable"
"7281",23,"Strongly unfavorable"
"7282",46,"Unfavorable"
"7283",41,"Unfavorable"
"7284",75,"Lightly Favorable"
"7285",50,"Unfavorable"
"7286",78,"Strongly Favorable"
"7287",62,"Lightly Favorable"
"7289",61,"Lightly Favorable"
"7290",99,"Strongly Favorable"
"7291",87,"Strongly Favorable"
"7292",100,"Strongly Favorable"
"7293",59,"Lightly Favorable"
"7294",80,"Strongly Favorable"
"7295",62,"Lightly Favorable"
"7296",75,"Lightly Favorable"
"7297",91,"Strongly Favorable"
"7298",58,"Lightly Favorable"
"7299",22,"Strongly unfavorable"
"7300",56,"Lightly Favorable"
"7301",33,"Unfavorable"
"7302",77,"Strongly Favorable"
"7303",3,"Strongly unfavorable"
"7304",98,"Strongly Favorable"
"7305",5,"Strongly unfavorable"
"7306",3,"Strongly unfavorable"
"7307",66,"Lightly Favorable"
"7308",50,"Unfavorable"
"7309",76,"Strongly Favorable"
"7311",21,"Strongly unfavorable"
"7312",31,"Unfavorable"
"7313",100,"Strongly Favorable"
"7314",1,"Strongly unfavorable"
"7315",50,"Unfavorable"
"7316",50,"Unfavorable"
"7317",55,"Lightly Favorable"
"7318",98,"Strongly Favorable"
"7319",36,"Unfavorable"
"7320",54,"Lightly Favorable"
"7321",90,"Strongly Favorable"
"7322",97,"Strongly Favorable"
"7323",51,"Lightly Favorable"
"7324",89,"Strongly Favorable"
"7325",66,"Lightly Favorable"
"7326",6,"Strongly unfavorable"
"7327",51,"Lightly Favorable"
"7328",84,"Strongly Favorable"
"7329",61,"Lightly Favorable"
"7330",72,"Lightly Favorable"
"7331",100,"Strongly Favorable"
"7332",89,"Strongly Favorable"
"7333",59,"Lightly Favorable"
"7334",100,"Strongly Favorable"
"7335",90,"Strongly Favorable"
"7336",59,"Lightly Favorable"
"7337",1,"Strongly unfavorable"
"7338",57,"Lightly Favorable"
"7339",90,"Strongly Favorable"
"7340",49,"Unfavorable"
"7341",2,"Strongly unfavorable"
"7342",69,"Lightly Favorable"
"7343",57,"Lightly Favorable"
"7344",100,"Strongly Favorable"
"7345",79,"Strongly Favorable"
"7346",50,"Unfavorable"
"7347",75,"Lightly Favorable"
"7348",50,"Unfavorable"
"7349",65,"Lightly Favorable"
"7350",30,"Unfavorable"
"7351",78,"Strongly Favorable"
"7352",27,"Unfavorable"
"7353",100,"Strongly Favorable"
"7354",51,"Lightly Favorable"
"7355",93,"Strongly Favorable"
"7356",50,"Unfavorable"
"7357",51,"Lightly Favorable"
"7358",72,"Lightly Favorable"
"7359",50,"Unfavorable"
"7360",50,"Unfavorable"
"7361",81,"Strongly Favorable"
"7362",42,"Unfavorable"
"7363",50,"Unfavorable"
"7364",20,"Strongly unfavorable"
"7365",50,"Unfavorable"
"7366",70,"Lightly Favorable"
"7367",80,"Strongly Favorable"
"7368",50,"Unfavorable"
"7369",61,"Lightly Favorable"
"7370",24,"Strongly unfavorable"
"7371",75,"Lightly Favorable"
"7372",28,"Unfavorable"
"7373",100,"Strongly Favorable"
"7374",77,"Strongly Favorable"
"7375",79,"Strongly Favorable"
"7376",51,"Lightly Favorable"
"7377",52,"Lightly Favorable"
"7378",79,"Strongly Favorable"
"7379",75,"Lightly Favorable"
"7380",32,"Unfavorable"
"7382",0,"Strongly unfavorable"
"7383",91,"Strongly Favorable"
"7384",99,"Strongly Favorable"
"7385",81,"Strongly Favorable"
"7386",70,"Lightly Favorable"
"7387",80,"Strongly Favorable"
"7388",30,"Unfavorable"
"7389",29,"Unfavorable"
"7390",38,"Unfavorable"
"7391",91,"Strongly Favorable"
"7392",90,"Strongly Favorable"
"7393",60,"Lightly Favorable"
"7395",65,"Lightly Favorable"
"7396",51,"Lightly Favorable"
"7397",92,"Strongly Favorable"
"7398",31,"Unfavorable"
"7399",79,"Strongly Favorable"
"7400",50,"Unfavorable"
"7401",50,"Unfavorable"
"7402",72,"Lightly Favorable"
"7403",98,"Strongly Favorable"
"7404",69,"Lightly Favorable"
"7405",31,"Unfavorable"
"7406",54,"Lightly Favorable"
"7407",90,"Strongly Favorable"
"7408",90,"Strongly Favorable"
"7409",82,"Strongly Favorable"
"7410",94,"Strongly Favorable"
"7411",71,"Lightly Favorable"
"7412",72,"Lightly Favorable"
"7413",75,"Lightly Favorable"
"7414",6,"Strongly unfavorable"
"7415",71,"Lightly Favorable"
"7416",49,"Unfavorable"
"7417",61,"Lightly Favorable"
"7418",50,"Unfavorable"
"7419",90,"Strongly Favorable"
"7420",51,"Lightly Favorable"
"7421",100,"Strongly Favorable"
"7422",6,"Strongly unfavorable"
"7423",51,"Lightly Favorable"
"7424",22,"Strongly unfavorable"
"7425",50,"Unfavorable"
"7426",50,"Unfavorable"
"7427",52,"Lightly Favorable"
"7428",45,"Unfavorable"
"7429",53,"Lightly Favorable"
"7430",44,"Unfavorable"
"7431",50,"Unfavorable"
"7432",72,"Lightly Favorable"
"7433",96,"Strongly Favorable"
"7434",89,"Strongly Favorable"
"7435",98,"Strongly Favorable"
"7436",51,"Lightly Favorable"
"7437",100,"Strongly Favorable"
"7438",50,"Unfavorable"
"7439",19,"Strongly unfavorable"
"7440",47,"Unfavorable"
"7441",70,"Lightly Favorable"
"7442",20,"Strongly unfavorable"
"7443",81,"Strongly Favorable"
"7444",70,"Lightly Favorable"
"7445",56,"Lightly Favorable"
"7446",24,"Strongly unfavorable"
"7447",53,"Lightly Favorable"
"7448",72,"Lightly Favorable"
"7449",51,"Lightly Favorable"
"7450",50,"Unfavorable"
"7451",100,"Strongly Favorable"
"7452",98,"Strongly Favorable"
"7453",96,"Strongly Favorable"
"7454",50,"Unfavorable"
"7455",47,"Unfavorable"
"7456",75,"Lightly Favorable"
"7457",30,"Unfavorable"
"7458",50,"Unfavorable"
"7459",25,"Strongly unfavorable"
"7460",46,"Unfavorable"
"7461",75,"Lightly Favorable"
"7462",50,"Unfavorable"
"7463",100,"Strongly Favorable"
"7464",89,"Strongly Favorable"
"7465",83,"Strongly Favorable"
"7466",19,"Strongly unfavorable"
"7467",3,"Strongly unfavorable"
"7468",79,"Strongly Favorable"
"7470",27,"Unfavorable"
"7471",1,"Strongly unfavorable"
"7472",1,"Strongly unfavorable"
"7473",12,"Strongly unfavorable"
"7474",90,"Strongly Favorable"
"7475",47,"Unfavorable"
"7476",35,"Unfavorable"
"7477",7,"Strongly unfavorable"
"7478",75,"Lightly Favorable"
"7479",31,"Unfavorable"
"7480",63,"Lightly Favorable"
"7481",100,"Strongly Favorable"
"7482",67,"Lightly Favorable"
"7483",100,"Strongly Favorable"
"7484",98,"Strongly Favorable"
"7485",52,"Lightly Favorable"
"7486",63,"Lightly Favorable"
"7487",57,"Lightly Favorable"
"7488",77,"Strongly Favorable"
"7489",20,"Strongly unfavorable"
"7490",50,"Unfavorable"
"7491",92,"Strongly Favorable"
"7493",100,"Strongly Favorable"
"7494",1,"Strongly unfavorable"
"7495",50,"Unfavorable"
"7496",99,"Strongly Favorable"
"7497",75,"Lightly Favorable"
"7498",100,"Strongly Favorable"
"7499",100,"Strongly Favorable"
"7500",99,"Strongly Favorable"
"7501",70,"Lightly Favorable"
"7502",68,"Lightly Favorable"
"7503",1,"Strongly unfavorable"
"7504",30,"Unfavorable"
"7505",79,"Strongly Favorable"
"7506",66,"Lightly Favorable"
"7507",22,"Strongly unfavorable"
"7508",47,"Unfavorable"
"7509",60,"Lightly Favorable"
"7510",50,"Unfavorable"
"7511",68,"Lightly Favorable"
"7512",11,"Strongly unfavorable"
"7513",80,"Strongly Favorable"
"7514",91,"Strongly Favorable"
"7515",79,"Strongly Favorable"
"7516",27,"Unfavorable"
"7517",75,"Lightly Favorable"
"7519",2,"Strongly unfavorable"
"7520",51,"Lightly Favorable"
"7522",91,"Strongly Favorable"
"7523",100,"Strongly Favorable"
"7524",100,"Strongly Favorable"
"7525",33,"Unfavorable"
"7526",83,"Strongly Favorable"
"7527",91,"Strongly Favorable"
"7528",80,"Strongly Favorable"
"7529",100,"Strongly Favorable"
"7530",69,"Lightly Favorable"
"7531",50,"Unfavorable"
"7532",98,"Strongly Favorable"
"7533",41,"Unfavorable"
"7534",75,"Lightly Favorable"
"7535",5,"Strongly unfavorable"
"7536",96,"Strongly Favorable"
"7537",80,"Strongly Favorable"
"7538",79,"Strongly Favorable"
"7539",3,"Strongly unfavorable"
"7540",61,"Lightly Favorable"
"7541",30,"Unfavorable"
"7542",51,"Lightly Favorable"
"7543",67,"Lightly Favorable"
"7544",30,"Unfavorable"
"7545",76,"Strongly Favorable"
"7546",90,"Strongly Favorable"
"7547",71,"Lightly Favorable"
"7548",88,"Strongly Favorable"
"7549",51,"Lightly Favorable"
"7550",80,"Strongly Favorable"
"7551",87,"Strongly Favorable"
"7552",30,"Unfavorable"
"7553",61,"Lightly Favorable"
"7554",50,"Unfavorable"
"7555",75,"Lightly Favorable"
"7556",50,"Unfavorable"
"7558",50,"Unfavorable"
"7559",50,"Unfavorable"
"7560",63,"Lightly Favorable"
"7561",30,"Unfavorable"
"7562",56,"Lightly Favorable"
"7563",10,"Strongly unfavorable"
"7564",50,"Unfavorable"
"7565",85,"Strongly Favorable"
"7566",81,"Strongly Favorable"
"7567",33,"Unfavorable"
"7568",90,"Strongly Favorable"
"7569",31,"Unfavorable"
"7570",67,"Lightly Favorable"
"7571",89,"Strongly Favorable"
"7572",75,"Lightly Favorable"
"7574",100,"Strongly Favorable"
"7575",95,"Strongly Favorable"
"7576",94,"Strongly Favorable"
"7577",30,"Unfavorable"
"7578",65,"Lightly Favorable"
"7580",39,"Unfavorable"
"7581",53,"Lightly Favorable"
"7582",8,"Strongly unfavorable"
"7583",1,"Strongly unfavorable"
"7584",71,"Lightly Favorable"
"7585",90,"Strongly Favorable"
"7586",51,"Lightly Favorable"
"7587",50,"Unfavorable"
"7588",50,"Unfavorable"
"7589",30,"Unfavorable"
"7590",22,"Strongly unfavorable"
"7591",95,"Strongly Favorable"
"7592",96,"Strongly Favorable"
"7593",72,"Lightly Favorable"
"7594",50,"Unfavorable"
"7595",51,"Lightly Favorable"
"7597",39,"Unfavorable"
"7598",50,"Unfavorable"
"7599",20,"Strongly unfavorable"
"7600",0,"Strongly unfavorable"
"7601",50,"Unfavorable"
"7602",40,"Unfavorable"
"7603",50,"Unfavorable"
"7604",100,"Strongly Favorable"
"7605",50,"Unfavorable"
"7606",42,"Unfavorable"
"7607",79,"Strongly Favorable"
"7608",31,"Unfavorable"
"7609",21,"Strongly unfavorable"
"7610",80,"Strongly Favorable"
"7611",99,"Strongly Favorable"
"7612",50,"Unfavorable"
"7613",31,"Unfavorable"
"7614",50,"Unfavorable"
"7615",72,"Lightly Favorable"
"7616",91,"Strongly Favorable"
"7617",51,"Lightly Favorable"
"7618",27,"Unfavorable"
"7619",75,"Lightly Favorable"
"7620",37,"Unfavorable"
"7621",51,"Lightly Favorable"
"7622",78,"Strongly Favorable"
"7623",71,"Lightly Favorable"
"7624",50,"Unfavorable"
"7625",80,"Strongly Favorable"
"7626",75,"Lightly Favorable"
"7627",80,"Strongly Favorable"
"7628",87,"Strongly Favorable"
"7629",80,"Strongly Favorable"
"7630",53,"Lightly Favorable"
"7631",51,"Lightly Favorable"
"7632",60,"Lightly Favorable"
"7633",97,"Strongly Favorable"
"7634",31,"Unfavorable"
"7635",37,"Unfavorable"
"7638",78,"Strongly Favorable"
"7639",50,"Unfavorable"
"7640",5,"Strongly unfavorable"
"7641",95,"Strongly Favorable"
"7642",5,"Strongly unfavorable"
"7643",100,"Strongly Favorable"
"7644",41,"Unfavorable"
"7645",69,"Lightly Favorable"
"7646",0,"Strongly unfavorable"
"7647",60,"Lightly Favorable"
"7648",69,"Lightly Favorable"
"7649",51,"Lightly Favorable"
"7650",51,"Lightly Favorable"
"7651",80,"Strongly Favorable"
"7652",54,"Lightly Favorable"
"7653",93,"Strongly Favorable"
"7654",16,"Strongly unfavorable"
"7655",99,"Strongly Favorable"
"7656",53,"Lightly Favorable"
"7657",60,"Lightly Favorable"
"7659",30,"Unfavorable"
"7660",68,"Lightly Favorable"
"7661",49,"Unfavorable"
"7662",85,"Strongly Favorable"
"7663",2,"Strongly unfavorable"
"7664",60,"Lightly Favorable"
"7665",69,"Lightly Favorable"
"7666",82,"Strongly Favorable"
"7667",100,"Strongly Favorable"
"7668",19,"Strongly unfavorable"
"7670",70,"Lightly Favorable"
"7671",25,"Strongly unfavorable"
"7672",62,"Lightly Favorable"
"7673",52,"Lightly Favorable"
"7674",50,"Unfavorable"
"7675",41,"Unfavorable"
"7676",50,"Unfavorable"
"7677",83,"Strongly Favorable"
"7678",3,"Strongly unfavorable"
"7679",99,"Strongly Favorable"
"7680",23,"Strongly unfavorable"
"7681",96,"Strongly Favorable"
"7682",80,"Strongly Favorable"
"7683",85,"Strongly Favorable"
"7684",77,"Strongly Favorable"
"7685",75,"Lightly Favorable"
"7686",50,"Unfavorable"
"7687",41,"Unfavorable"
"7688",99,"Strongly Favorable"
"7689",27,"Unfavorable"
"7690",80,"Strongly Favorable"
"7691",51,"Lightly Favorable"
"7692",11,"Strongly unfavorable"
"7693",47,"Unfavorable"
"7694",70,"Lightly Favorable"
"7695",21,"Strongly unfavorable"
"7696",90,"Strongly Favorable"
"7697",75,"Lightly Favorable"
"7698",10,"Strongly unfavorable"
